ID,choice,tt1,tc1,hw1,ch1,tt2,tc2,hw2,ch2,hh_inc_abs,car_availability,commute,shopping,business,leisure
47,2,3,1,30,2,2,2,30,1,90000,0,1,0,0,0
47,2,3,1,60,1,2,2,15,0,90000,0,1,0,0,0
47,1,3,1,15,1,2,2,15,2,90000,0,1,0,0,0
48,2,64,7,30,1,54,8,30,0,30000,0,0,0,0,1
48,2,44,7,15,2,33,8,60,0,30000,0,0,0,0,1
48,2,37,8,15,2,44,7,30,0,30000,0,0,0,0,1
48,2,56,8,60,2,48,9,60,1,30000,0,0,0,0,1
48,2,47,9,60,0,37,10,30,0,30000,0,0,0,0,1
48,2,47,6,15,1,40,7,60,1,30000,0,0,0,0,1
48,2,47,6,15,0,33,8,60,0,30000,0,0,0,0,1
48,1,33,9,60,0,47,8,30,1,30000,0,0,0,0,1
48,1,45,8,30,2,64,7,60,0,30000,0,0,0,0,1
49,1,82,14,15,0,57,17,30,1,112500,0,0,0,0,1
49,1,52,18,60,2,75,16,30,1,112500,0,0,0,0,1
49,1,65,16,15,0,92,12,15,2,112500,0,0,0,0,1
49,1,48,18,30,0,64,15,30,1,112500,0,0,0,0,1
49,2,57,22,30,1,67,16,15,0,112500,0,0,0,0,1
49,1,64,14,15,2,54,16,15,2,112500,0,0,0,0,1
49,2,64,12,30,2,58,14,30,1,112500,0,0,0,0,1
49,2,58,19,15,0,64,14,60,1,112500,0,0,0,0,1
49,2,61,20,15,2,67,15,15,1,112500,0,0,0,0,1
50,2,62,37,15,2,83,32,15,1,137500,0,0,0,0,1
50,2,45,33,60,2,65,26,60,0,137500,0,0,0,0,1
50,1,48,36,15,0,68,31,60,0,137500,0,0,0,0,1
50,1,94,24,15,1,75,27,15,2,137500,0,0,0,0,1
50,2,62,33,60,2,83,24,30,0,137500,0,0,0,0,1
50,1,51,33,30,1,68,26,15,1,137500,0,0,0,0,1
50,2,60,33,15,1,76,28,30,0,137500,0,0,0,0,1
50,1,66,32,30,0,83,24,30,2,137500,0,0,0,0,1
50,1,57,29,15,1,76,24,60,1,137500,0,0,0,0,1
51,2,62,16,15,0,43,19,30,1,167500,0,0,0,0,1
51,1,57,18,30,1,40,20,60,2,167500,0,0,0,0,1
51,2,70,14,15,2,49,18,15,0,167500,0,0,0,0,1
51,2,49,17,30,1,36,21,30,0,167500,0,0,0,0,1
51,2,44,24,30,1,51,18,15,0,167500,0,0,0,0,1
51,1,49,16,15,2,41,18,15,2,167500,0,0,0,0,1
51,2,49,14,30,2,44,16,30,1,167500,0,0,0,0,1
51,2,49,16,60,1,44,21,15,0,167500,0,0,0,0,1
51,1,51,17,15,1,46,22,15,2,167500,0,0,0,0,1
52,1,63,24,15,1,85,22,60,2,90000,0,0,0,0,1
52,1,80,23,60,1,64,31,60,1,90000,0,0,0,0,1
52,2,80,22,60,0,60,24,30,2,90000,0,0,0,0,1
52,2,63,31,15,1,85,23,30,0,90000,0,0,0,0,1
52,2,85,23,30,2,59,25,15,1,90000,0,0,0,0,1
52,1,93,28,15,2,65,37,30,2,90000,0,0,0,0,1
52,1,70,26,60,0,93,23,15,2,90000,0,0,0,0,1
52,2,116,28,30,0,87,32,15,1,90000,0,0,0,0,1
52,2,80,22,15,1,56,25,30,1,90000,0,0,0,0,1
53,2,32,7,60,1,23,8,15,1,112500,0,1,0,0,0
53,1,36,7,15,0,27,9,60,1,112500,0,1,0,0,0
53,1,27,6,30,0,24,7,60,2,112500,0,1,0,0,0
53,1,25,8,15,0,29,6,60,0,112500,0,1,0,0,0
53,2,29,8,15,0,32,7,15,0,112500,0,1,0,0,0
53,2,26,8,30,1,29,7,15,0,112500,0,1,0,0,0
53,2,27,7,15,2,21,8,15,2,112500,0,1,0,0,0
53,1,20,8,30,2,27,7,60,2,112500,0,1,0,0,0
53,1,25,8,30,2,18,11,15,1,112500,0,1,0,0,0
54,2,95,50,15,2,127,43,15,1,10000,0,0,0,0,1
54,1,69,45,60,2,99,34,60,0,10000,0,0,0,0,1
54,2,105,42,60,0,73,48,15,0,10000,0,0,0,0,1
54,2,143,32,15,1,114,36,15,2,10000,0,0,0,0,1
54,2,95,44,60,2,127,32,30,0,10000,0,0,0,0,1
54,2,78,45,30,1,105,34,15,1,10000,0,0,0,0,1
54,2,92,44,15,1,115,38,30,0,10000,0,0,0,0,1
54,1,101,42,30,0,127,32,30,2,10000,0,0,0,0,1
54,1,87,39,15,1,115,32,60,1,10000,0,0,0,0,1
55,1,45,16,15,1,34,18,15,2,10000,0,0,0,0,1
55,1,35,12,60,0,25,16,60,2,10000,0,0,0,0,1
55,1,37,15,60,0,26,17,15,0,10000,0,0,0,0,1
55,1,51,12,15,1,41,13,15,2,10000,0,0,0,0,1
55,2,34,16,60,2,45,12,30,0,10000,0,0,0,0,1
55,1,37,12,15,1,28,16,30,1,10000,0,0,0,0,1
55,1,41,14,30,0,33,16,15,1,10000,0,0,0,0,1
55,1,36,15,30,0,45,12,30,2,10000,0,0,0,0,1
55,1,31,14,15,1,41,12,60,1,10000,0,0,0,0,1
56,1,82,23,30,0,96,21,30,1,10000,0,0,0,0,1
56,1,50,24,60,0,67,21,15,2,10000,0,0,0,0,1
56,1,67,21,30,0,57,25,15,2,10000,0,0,0,0,1
56,1,72,28,60,1,85,25,60,2,10000,0,0,0,0,1
56,1,56,30,30,0,70,26,60,0,10000,0,0,0,0,1
56,2,60,23,60,1,70,20,15,1,10000,0,0,0,0,1
56,2,70,20,15,0,49,24,60,0,10000,0,0,0,0,1
56,2,70,23,30,1,49,25,60,0,10000,0,0,0,0,1
56,2,96,21,60,0,67,24,30,2,10000,0,0,0,0,1
57,2,91,27,15,2,122,24,15,1,50000,0,0,0,0,1
57,2,67,24,60,2,95,19,60,0,50000,0,0,0,0,1
57,1,70,26,15,0,101,23,60,0,50000,0,0,0,0,1
57,2,110,20,15,2,138,18,15,1,50000,0,0,0,0,1
57,2,91,24,60,2,122,18,30,0,50000,0,0,0,0,1
57,2,76,24,30,1,101,19,15,1,50000,0,0,0,0,1
57,1,89,24,15,1,111,21,30,0,50000,0,0,0,0,1
57,2,122,18,30,2,98,23,30,0,50000,0,0,0,0,1
57,1,83,21,15,1,111,18,60,1,50000,0,0,0,0,1
58,2,9,3,15,2,13,2,15,1,10000,0,0,0,0,1
58,2,7,3,60,2,10,2,60,0,10000,0,0,0,0,1
58,2,7,3,15,0,10,2,60,0,10000,0,0,0,0,1
58,1,14,2,15,1,11,3,15,2,10000,0,0,0,0,1
58,1,9,3,60,2,13,2,30,0,10000,0,0,0,0,1
58,2,8,3,30,1,10,2,15,1,10000,0,0,0,0,1
58,2,9,3,15,1,12,2,30,0,10000,0,0,0,0,1
58,1,10,3,30,0,13,2,30,2,10000,0,0,0,0,1
58,1,12,2,60,1,9,3,15,1,10000,0,0,0,0,1
59,2,14,4,30,1,12,5,30,0,90000,1,0,1,0,0
59,2,7,5,60,0,10,4,15,2,90000,1,0,1,0,0
59,1,10,4,30,0,8,5,15,2,90000,1,0,1,0,0
59,2,13,5,60,2,11,6,60,1,90000,1,0,1,0,0
59,2,10,5,60,0,8,6,30,0,90000,1,0,1,0,0
59,1,10,4,15,1,9,5,60,1,90000,1,0,1,0,0
59,2,7,5,60,0,10,4,15,0,90000,1,0,1,0,0
59,1,10,5,30,1,7,6,60,0,90000,1,0,1,0,0
59,2,10,5,30,2,14,4,60,0,90000,1,0,1,0,0
60,2,27,3,30,1,23,4,30,0,10000,0,1,0,0,0
60,2,19,3,15,2,14,4,60,0,10000,0,1,0,0,0
60,2,16,4,15,2,19,3,30,0,10000,0,1,0,0,0
60,2,24,3,60,2,21,4,60,1,10000,0,1,0,0,0
60,1,16,5,30,0,20,4,60,0,10000,0,1,0,0,0
60,2,17,4,60,1,20,3,15,1,10000,0,1,0,0,0
60,2,14,4,60,0,20,3,15,0,10000,0,1,0,0,0
60,1,14,4,60,0,20,3,30,1,10000,0,1,0,0,0
60,1,19,4,30,2,27,3,60,0,10000,0,1,0,0,0
61,1,13,4,15,1,17,3,60,2,90000,1,0,0,0,1
61,2,16,3,60,1,13,4,60,1,90000,1,0,0,0,1
61,2,12,4,30,2,16,3,60,0,90000,1,0,0,0,1
61,2,13,4,15,1,17,3,30,0,90000,1,0,0,0,1
61,1,12,4,15,1,17,3,30,2,90000,1,0,0,0,1
61,2,19,3,15,2,13,5,30,2,90000,1,0,0,0,1
61,2,19,3,15,2,14,4,60,0,90000,1,0,0,0,1
61,1,23,3,30,0,18,4,15,1,90000,1,0,0,0,1
61,2,11,4,30,1,16,3,15,1,90000,1,0,0,0,1
62,2,27,24,15,1,38,21,60,1,70000,0,0,1,0,0
62,2,32,30,60,1,43,23,15,0,70000,0,0,1,0,0
62,1,31,20,30,0,28,23,60,2,70000,0,0,1,0,0
62,2,29,26,15,0,35,20,60,0,70000,0,0,1,0,0
62,1,38,21,15,0,34,23,15,0,70000,0,0,1,0,0
62,1,35,21,15,0,31,23,30,1,70000,0,0,1,0,0
62,1,31,21,15,2,25,25,15,2,70000,0,0,1,0,0
62,2,24,25,30,2,31,23,60,2,70000,0,0,1,0,0
62,2,21,34,15,1,30,26,30,2,70000,0,0,1,0,0
63,2,20,5,15,1,27,4,60,2,137500,1,1,0,0,0
63,2,25,4,60,1,20,5,60,1,137500,1,1,0,0,0
63,1,19,5,30,2,25,4,60,0,137500,1,1,0,0,0
63,1,20,5,15,1,27,4,30,0,137500,1,1,0,0,0
63,2,27,4,30,2,19,5,15,1,137500,1,1,0,0,0
63,2,21,7,30,2,29,5,15,2,137500,1,1,0,0,0
63,2,29,4,15,2,22,5,60,0,137500,1,1,0,0,0
63,2,36,5,30,0,27,6,15,1,137500,1,1,0,0,0
63,2,25,4,15,1,18,5,30,1,137500,1,1,0,0,0
64,2,15,4,30,0,18,3,30,1,90000,1,1,0,0,0
64,2,9,4,60,0,13,3,15,2,90000,1,1,0,0,0
64,2,11,4,15,2,13,3,30,0,90000,1,1,0,0,0
64,1,16,3,60,2,14,4,60,1,90000,1,1,0,0,0
64,1,11,4,30,0,13,3,60,0,90000,1,1,0,0,0
64,1,13,3,15,1,11,4,60,1,90000,1,1,0,0,0
64,1,13,3,15,0,9,4,60,0,90000,1,1,0,0,0
64,2,9,4,60,0,13,3,30,1,90000,1,1,0,0,0
64,2,18,3,60,0,13,4,30,2,90000,1,1,0,0,0
65,1,161,49,15,1,121,57,15,2,90000,0,0,0,1,0
65,1,126,39,60,0,88,51,60,2,90000,0,0,0,1,0
65,2,133,47,60,0,93,54,15,0,90000,0,0,0,1,0
65,2,182,37,15,1,146,41,15,2,90000,0,0,0,1,0
65,2,161,37,30,0,121,50,60,2,90000,0,0,0,1,0
65,1,100,51,30,1,133,39,15,1,90000,0,0,0,1,0
65,2,147,43,30,0,118,50,15,1,90000,0,0,0,1,0
65,1,129,48,30,0,161,37,30,2,90000,0,0,0,1,0
65,1,110,44,15,1,147,37,60,1,90000,0,0,0,1,0
66,2,60,9,15,1,45,10,15,2,30000,0,0,0,0,1
66,1,47,7,60,0,33,9,60,2,30000,0,0,0,0,1
66,2,49,9,60,0,35,10,15,0,30000,0,0,0,0,1
66,1,54,8,15,2,68,7,15,1,30000,0,0,0,0,1
66,1,60,7,30,0,45,9,60,2,30000,0,0,0,0,1
66,2,49,7,15,1,37,9,30,1,30000,0,0,0,0,1
66,2,44,9,15,1,55,8,30,0,30000,0,0,0,0,1
66,1,60,7,30,2,48,9,30,0,30000,0,0,0,0,1
66,2,55,7,60,1,41,8,15,1,30000,0,0,0,0,1
67,1,28,18,30,0,33,16,30,1,90000,0,0,1,0,0
67,2,17,19,60,0,23,16,15,2,90000,0,0,1,0,0
67,1,23,16,30,0,19,19,15,2,90000,0,0,1,0,0
67,1,24,22,60,1,29,20,60,2,90000,0,0,1,0,0
67,1,19,23,30,0,24,20,60,0,90000,0,0,1,0,0
67,1,24,15,15,1,20,18,60,1,90000,0,0,1,0,0
67,2,17,18,60,0,24,15,15,0,90000,0,0,1,0,0
67,1,24,18,30,1,17,20,60,0,90000,0,0,1,0,0
67,1,23,19,30,2,33,16,60,0,90000,0,0,1,0,0
68,2,17,3,60,1,12,4,15,1,112500,0,1,0,0,0
68,1,20,3,15,0,15,4,60,1,112500,0,1,0,0,0
68,2,13,3,60,2,14,2,30,0,112500,0,1,0,0,0
68,2,16,2,60,0,13,3,15,0,112500,0,1,0,0,0
68,2,16,4,15,0,17,3,15,0,112500,0,1,0,0,0
68,2,14,4,30,1,16,3,15,0,112500,0,1,0,0,0
68,1,14,3,15,2,11,4,15,2,112500,0,1,0,0,0
68,2,14,3,60,2,11,4,30,2,112500,0,1,0,0,0
68,1,9,4,15,1,14,3,30,2,112500,0,1,0,0,0
69,1,63,20,30,0,74,18,30,1,167500,0,0,0,1,0
69,2,51,18,15,2,38,21,60,0,167500,0,0,0,1,0
69,2,44,22,15,2,51,18,30,0,167500,0,0,0,1,0
69,1,56,24,60,1,66,22,60,2,167500,0,0,0,1,0
69,1,43,26,30,0,54,23,60,0,167500,0,0,0,1,0
69,2,46,20,60,1,54,17,15,1,167500,0,0,0,1,0
69,2,54,17,15,0,38,21,60,0,167500,0,0,0,1,0
69,1,38,22,60,0,54,20,30,1,167500,0,0,0,1,0
69,2,74,18,60,0,52,21,30,2,167500,0,0,0,1,0
70,2,4,4,30,1,6,3,15,0,10000,0,0,0,0,1
70,2,4,5,60,2,5,4,30,1,10000,0,0,0,0,1
70,2,7,3,15,2,5,4,15,0,10000,0,0,0,0,1
70,2,5,3,30,1,3,4,30,0,10000,0,0,0,0,1
70,2,4,5,30,1,5,4,15,0,10000,0,0,0,0,1
70,2,4,4,15,2,5,3,15,2,10000,0,0,0,0,1
70,1,4,4,30,1,5,3,30,2,10000,0,0,0,0,1
70,2,5,3,60,1,4,4,15,0,10000,0,0,0,0,1
70,2,4,4,15,2,5,3,15,1,10000,0,0,0,0,1
71,2,224,73,60,1,157,84,15,1,90000,1,0,0,0,1
71,1,253,81,15,0,190,105,60,1,90000,1,0,0,0,1
71,1,185,69,30,0,167,79,60,2,90000,1,0,0,0,1
71,2,174,90,15,0,205,69,60,0,90000,1,0,0,0,1
71,1,224,73,15,0,202,80,15,0,90000,1,0,0,0,1
71,2,184,80,30,1,205,73,15,0,90000,1,0,0,0,1
71,2,148,88,15,2,185,73,15,2,90000,1,0,0,0,1
71,2,185,81,60,2,139,89,30,2,90000,1,0,0,0,1
71,1,176,92,30,2,123,120,15,1,90000,1,0,0,0,1
72,2,29,8,30,1,41,6,15,0,10000,0,0,0,0,1
72,1,26,8,60,2,38,7,30,1,10000,0,0,0,0,1
72,2,47,5,15,2,33,7,15,0,10000,0,0,0,0,1
72,1,24,8,30,0,32,7,30,1,10000,0,0,0,0,1
72,1,34,7,15,0,29,10,30,1,10000,0,0,0,0,1
72,2,28,7,15,2,32,6,15,2,10000,0,0,0,0,1
72,2,29,6,30,1,32,5,30,2,10000,0,0,0,0,1
72,2,29,9,15,0,32,6,60,1,10000,0,0,0,0,1
72,1,34,7,15,1,31,9,15,2,10000,0,0,0,0,1
73,1,31,7,15,1,45,6,60,1,70000,0,1,0,0,0
73,1,51,7,15,0,38,9,60,1,70000,0,1,0,0,0
73,2,33,7,60,2,37,6,30,0,70000,0,1,0,0,0
73,2,41,6,60,0,35,7,15,0,70000,0,1,0,0,0
73,1,45,6,15,0,40,7,15,0,70000,0,1,0,0,0
73,2,37,7,30,1,41,6,15,0,70000,0,1,0,0,0
73,2,30,7,15,2,37,6,15,2,70000,0,1,0,0,0
73,2,37,7,60,2,28,8,30,2,70000,0,1,0,0,0
73,1,25,10,15,1,35,8,30,2,70000,0,1,0,0,0
74,1,23,9,30,1,20,10,30,0,50000,0,0,1,0,0
74,1,16,9,15,2,12,10,60,0,50000,0,0,1,0,0
74,2,14,10,15,2,16,9,30,0,50000,0,0,1,0,0
74,1,21,10,60,2,18,11,60,1,50000,0,0,1,0,0
74,2,14,12,30,0,17,11,60,0,50000,0,0,1,0,0
74,2,15,9,60,1,17,8,15,1,50000,0,0,1,0,0
74,2,12,10,60,0,17,8,15,0,50000,0,0,1,0,0
74,2,12,10,60,0,17,9,30,1,50000,0,0,1,0,0
74,2,16,10,30,2,23,9,60,0,50000,0,0,1,0,0
75,2,75,8,60,1,52,10,15,1,10000,0,1,0,0,0
75,1,85,9,15,0,63,12,60,1,10000,0,1,0,0,0
75,2,56,9,60,2,62,8,30,0,10000,0,1,0,0,0
75,2,68,8,60,0,58,10,15,0,10000,0,1,0,0,0
75,2,75,8,15,0,67,9,15,0,10000,0,1,0,0,0
75,1,68,8,15,0,61,9,30,1,10000,0,1,0,0,0
75,1,49,10,15,2,62,8,15,2,10000,0,1,0,0,0
75,2,62,9,60,2,46,10,30,2,10000,0,1,0,0,0
75,1,41,14,15,1,59,11,30,2,10000,0,1,0,0,0
76,2,24,7,15,0,17,8,30,1,10000,0,0,1,0,0
76,1,15,9,60,2,22,8,30,1,10000,0,0,1,0,0
76,1,19,8,15,0,27,6,15,2,10000,0,0,1,0,0
76,1,19,7,30,1,14,9,30,0,10000,0,0,1,0,0
76,1,20,8,15,0,17,11,30,1,10000,0,0,1,0,0
76,1,19,7,15,2,16,8,15,2,10000,0,0,1,0,0
76,2,19,6,30,2,17,7,30,1,10000,0,0,1,0,0
76,1,17,9,15,0,19,7,60,1,10000,0,0,1,0,0
76,2,18,10,15,2,20,7,15,1,10000,0,0,1,0,0
77,2,20,3,60,1,14,4,15,1,137500,1,1,0,0,0
77,1,22,3,15,0,17,4,60,1,137500,1,1,0,0,0
77,1,16,3,30,0,15,4,60,2,137500,1,1,0,0,0
77,2,18,3,60,0,15,4,15,0,137500,1,1,0,0,0
77,2,18,4,15,0,20,3,15,0,137500,1,1,0,0,0
77,2,16,4,30,1,18,3,15,0,137500,1,1,0,0,0
77,2,13,4,15,2,16,3,15,2,137500,1,1,0,0,0
77,2,12,4,30,2,16,3,60,2,137500,1,1,0,0,0
77,1,11,5,15,1,15,4,30,2,137500,1,1,0,0,0
78,1,34,4,15,1,46,3,60,2,167500,0,1,0,0,0
78,1,35,4,60,1,43,3,60,1,167500,0,1,0,0,0
78,1,43,3,60,0,32,4,30,2,167500,0,1,0,0,0
78,1,34,4,15,1,46,3,30,0,167500,0,1,0,0,0
78,1,32,4,15,1,46,3,30,2,167500,0,1,0,0,0
78,2,35,5,30,2,50,4,15,2,167500,0,1,0,0,0
78,2,50,3,15,2,38,4,60,0,167500,0,1,0,0,0
78,2,62,4,30,0,47,5,15,1,167500,0,1,0,0,0
78,2,43,3,15,1,30,4,30,1,167500,0,1,0,0,0
79,2,194,48,30,1,165,52,30,0,112500,1,0,0,1,0
79,2,134,48,15,2,101,55,60,0,112500,1,0,0,1,0
79,1,114,57,15,2,134,48,30,0,112500,1,0,0,1,0
79,2,171,58,60,2,146,63,60,1,112500,1,0,0,1,0
79,1,113,69,30,0,142,60,60,0,112500,1,0,0,1,0
79,1,142,45,15,1,120,52,60,1,112500,1,0,0,1,0
79,1,99,54,60,0,142,45,15,0,112500,1,0,0,1,0
79,2,142,52,30,1,99,58,60,0,112500,1,0,0,1,0
79,1,136,55,30,2,194,48,60,0,112500,1,0,0,1,0
80,2,26,6,30,1,22,7,30,0,112500,1,0,0,0,1
80,1,14,7,60,0,18,6,15,2,112500,1,0,0,0,1
80,1,18,6,30,0,15,7,15,2,112500,1,0,0,0,1
80,1,20,8,60,1,23,7,60,2,112500,1,0,0,0,1
80,2,19,7,60,0,15,8,30,0,112500,1,0,0,0,1
80,1,19,5,15,1,16,6,60,1,112500,1,0,0,0,1
80,1,19,5,15,0,13,6,60,0,112500,1,0,0,0,1
80,2,19,6,30,1,13,7,60,0,112500,1,0,0,0,1
80,2,18,7,30,2,26,6,60,0,112500,1,0,0,0,1
81,2,129,34,60,1,90,39,15,1,70000,0,0,0,0,1
81,1,146,38,15,0,109,49,60,1,70000,0,0,0,0,1
81,2,96,37,60,2,106,32,30,0,70000,0,0,0,0,1
81,2,100,42,15,0,118,32,60,0,70000,0,0,0,0,1
81,1,116,38,15,0,129,34,15,0,70000,0,0,0,0,1
81,1,118,34,15,0,106,38,30,1,70000,0,0,0,0,1
81,2,85,41,15,2,106,34,15,2,70000,0,0,0,0,1
81,1,80,42,30,2,106,38,60,2,70000,0,0,0,0,1
81,2,71,56,15,1,101,43,30,2,70000,0,0,0,0,1
82,1,15,7,15,1,22,6,60,1,137500,1,0,0,0,1
82,1,25,7,15,0,19,9,60,1,137500,1,0,0,0,1
82,2,16,7,60,2,18,6,30,0,137500,1,0,0,0,1
82,1,17,8,15,0,20,6,60,0,137500,1,0,0,0,1
82,2,20,7,15,0,22,6,15,0,137500,1,0,0,0,1
82,1,20,6,15,0,18,7,30,1,137500,1,0,0,0,1
82,1,14,8,15,2,18,6,15,2,137500,1,0,0,0,1
82,2,18,7,60,2,14,8,30,2,137500,1,0,0,0,1
82,2,17,8,30,2,12,11,15,1,137500,1,0,0,0,1
83,1,70,18,30,0,82,16,30,1,112500,0,0,0,0,1
83,2,57,16,15,2,43,19,60,0,112500,0,0,0,0,1
83,1,57,16,30,0,48,19,15,2,112500,0,0,0,0,1
83,2,72,20,60,2,62,22,60,1,112500,0,0,0,0,1
83,2,60,21,60,0,48,24,30,0,112500,0,0,0,0,1
83,2,51,18,60,1,60,15,15,1,112500,0,0,0,0,1
83,1,60,15,15,0,42,18,60,0,112500,0,0,0,0,1
83,1,42,20,60,0,60,18,30,1,112500,0,0,0,0,1
83,1,82,16,60,0,57,19,30,2,112500,0,0,0,0,1
84,2,9,1,60,2,6,2,15,1,167500,0,0,0,0,1
84,1,8,1,60,1,6,2,60,1,167500,0,0,0,0,1
84,1,8,1,60,0,6,2,30,2,167500,0,0,0,0,1
84,1,9,1,30,0,6,2,15,1,167500,0,0,0,0,1
84,2,9,1,30,2,6,2,15,1,167500,0,0,0,0,1
84,1,9,1,15,2,7,2,30,2,167500,0,0,0,0,1
84,2,7,2,60,0,9,1,15,2,167500,0,0,0,0,1
84,1,12,1,30,0,9,2,15,1,167500,0,0,0,0,1
84,2,6,2,30,1,8,1,15,1,167500,0,0,0,0,1
85,1,13,5,15,1,17,4,60,2,50000,0,0,0,0,1
85,1,16,4,60,1,13,5,60,1,50000,0,0,0,0,1
85,1,16,4,60,0,12,5,30,2,50000,0,0,0,0,1
85,2,13,5,15,1,17,4,30,0,50000,0,0,0,0,1
85,2,17,4,30,2,12,5,15,1,50000,0,0,0,0,1
85,1,19,5,15,2,13,7,30,2,50000,0,0,0,0,1
85,2,19,4,15,2,14,5,60,0,50000,0,0,0,0,1
85,1,23,5,30,0,18,6,15,1,50000,0,0,0,0,1
85,2,11,5,30,1,16,4,15,1,50000,0,0,0,0,1
86,1,59,48,30,0,69,44,30,1,70000,1,0,0,1,0
86,2,48,44,15,2,36,50,60,0,70000,1,0,0,1,0
86,1,48,44,30,0,41,52,15,2,70000,1,0,0,1,0
86,2,61,53,60,2,52,58,60,1,70000,1,0,0,1,0
86,2,50,55,60,0,40,63,30,0,70000,1,0,0,1,0
86,1,50,41,15,1,43,48,60,1,70000,1,0,0,1,0
86,1,35,50,60,0,50,41,15,0,70000,1,0,0,1,0
86,1,50,48,30,1,35,53,60,0,70000,1,0,0,1,0
86,2,69,44,60,0,48,50,30,2,70000,1,0,0,1,0
87,2,37,9,60,1,26,10,15,1,137500,0,0,1,0,0
87,1,42,10,15,0,31,13,60,1,137500,0,0,1,0,0
87,1,30,9,30,0,27,10,60,2,137500,0,0,1,0,0
87,2,29,11,15,0,34,9,60,0,137500,0,0,1,0,0
87,2,33,10,15,0,37,9,15,0,137500,0,0,1,0,0
87,1,34,9,15,0,30,10,30,1,137500,0,0,1,0,0
87,1,30,9,15,2,24,11,15,2,137500,0,0,1,0,0
87,1,23,11,30,2,30,10,60,2,137500,0,0,1,0,0
87,1,29,11,30,2,20,15,15,1,137500,0,0,1,0,0
88,1,18,2,15,1,14,3,15,2,112500,0,1,0,0,0
88,1,14,2,60,0,10,3,60,2,112500,0,1,0,0,0
88,2,15,2,60,0,11,3,15,0,112500,0,1,0,0,0
88,1,21,2,15,1,17,3,15,2,112500,0,1,0,0,0
88,2,14,3,60,2,18,2,30,0,112500,0,1,0,0,0
88,2,11,3,30,1,15,2,15,1,112500,0,1,0,0,0
88,1,17,2,30,0,13,3,15,1,112500,0,1,0,0,0
88,1,15,3,30,0,18,2,30,2,112500,0,1,0,0,0
88,2,17,2,60,1,13,3,15,1,112500,0,1,0,0,0
89,1,14,4,15,1,20,3,60,1,10000,0,1,0,0,0
89,2,17,4,60,1,22,3,15,0,10000,0,1,0,0,0
89,1,16,3,30,0,15,4,60,2,10000,0,1,0,0,0
89,2,18,3,60,0,15,4,15,0,10000,0,1,0,0,0
89,2,18,4,15,0,20,3,15,0,10000,0,1,0,0,0
89,1,18,3,15,0,16,4,30,1,10000,0,1,0,0,0
89,2,13,4,15,2,16,3,15,2,10000,0,1,0,0,0
89,1,12,4,30,2,16,3,60,2,10000,0,1,0,0,0
89,1,11,5,15,1,15,3,30,2,10000,0,1,0,0,0
90,2,12,9,15,2,16,8,15,1,70000,1,0,0,0,1
90,1,13,6,60,0,9,8,60,2,70000,1,0,0,0,1
90,1,9,9,15,0,13,7,60,0,70000,1,0,0,0,1
90,2,15,7,15,2,18,6,15,1,70000,1,0,0,0,1
90,2,12,8,60,2,16,6,30,0,70000,1,0,0,0,1
90,2,10,8,30,1,13,6,15,1,70000,1,0,0,0,1
90,1,15,7,30,0,12,8,15,1,70000,1,0,0,0,1
90,1,13,8,30,0,16,6,30,2,70000,1,0,0,0,1
90,1,11,7,15,1,15,6,60,1,70000,1,0,0,0,1
91,1,4,2,15,1,6,1,60,1,30000,0,0,0,0,1
91,1,7,1,15,0,5,2,60,1,30000,0,0,0,0,1
91,1,5,1,30,0,4,2,60,2,30000,0,0,0,0,1
91,2,5,1,60,0,4,2,15,0,30000,0,0,0,0,1
91,1,6,1,15,0,5,2,15,0,30000,0,0,0,0,1
91,2,4,2,30,1,5,1,15,0,30000,0,0,0,0,1
91,1,5,1,15,2,4,2,15,2,30000,0,0,0,0,1
91,1,4,2,30,2,5,1,60,2,30000,0,0,0,0,1
91,2,5,1,30,2,3,2,15,1,30000,0,0,0,0,1
92,2,35,4,30,1,30,5,30,0,90000,1,1,0,0,0
92,2,24,4,15,2,18,5,60,0,90000,1,1,0,0,0
92,2,21,5,15,2,24,4,30,0,90000,1,1,0,0,0
92,2,31,4,60,2,26,5,60,1,90000,1,1,0,0,0
92,1,21,5,30,0,26,4,60,0,90000,1,1,0,0,0
92,2,22,4,60,1,26,3,15,1,90000,1,1,0,0,0
92,1,26,3,15,0,18,4,60,0,90000,1,1,0,0,0
92,2,18,5,60,0,26,4,30,1,90000,1,1,0,0,0
92,1,35,4,60,0,25,5,30,2,90000,1,1,0,0,0
93,2,47,6,30,1,40,7,30,0,30000,1,0,0,0,1
93,1,24,7,60,0,32,6,15,2,30000,1,0,0,0,1
93,2,28,8,15,2,32,6,30,0,30000,1,0,0,0,1
93,1,35,9,60,1,41,8,60,2,30000,1,0,0,0,1
93,1,27,9,30,0,34,8,60,0,30000,1,0,0,0,1
93,1,29,7,60,1,34,6,15,1,30000,1,0,0,0,1
93,2,34,6,15,0,24,7,60,0,30000,1,0,0,0,1
93,1,24,8,60,0,34,7,30,1,30000,1,0,0,0,1
93,1,47,6,60,0,33,7,30,2,30000,1,0,0,0,1
94,1,37,6,15,2,49,5,15,1,90000,1,1,0,0,0
94,1,39,4,60,0,27,5,60,2,90000,1,1,0,0,0
94,1,29,5,15,0,41,4,60,0,90000,1,1,0,0,0
94,1,56,4,15,1,45,5,15,2,90000,1,1,0,0,0
94,1,49,4,30,0,37,5,60,2,90000,1,1,0,0,0
